  0.8484   2.4650   0.9933
  0.7869   2.3247   1.0143
  0.7673   2.1714   1.0190
  0.7922   2.0194   1.0068
  0.8542   1.8805   0.9846
  0.9421   1.7605   0.9622
  1.0466   1.6593   0.9485
  1.1636   1.5755   0.9471
  1.2925   1.5091   0.9585
  1.4333   1.4634   0.9799
  1.5838   1.4470   1.0026
  1.7362   1.4682   1.0178
  1.8770   1.5317   1.0168
  1.9932   1.6322   0.9987
  2.0780   1.7571   0.9702
  2.1323   1.8933   0.9411
  2.1608   2.0326   0.9190
  2.2885   2.1714   0.8315
  2.2783   2.3113   0.8340
  2.2518   2.4507   0.8464
  2.2043   2.5876   0.8641
  2.1308   2.7158   0.8811
  2.0293   2.8256   0.8910
  1.9035   2.9069   0.8894
  1.7622   2.9548   0.8771
  1.6160   2.9711   0.8593
  1.4722   2.9617   0.8424
  1.3338   2.9334   0.8323
  1.2004   2.8905   0.8327
  1.0702   2.8342   0.8457
  0.9425   2.7626   0.8709
  0.8195   2.6715   0.9059
  0.7086   2.5563   0.9445
  0.6236   2.4154   0.9767
  0.5807   2.2549   0.9911
  0.5891   2.0888   0.9821
  0.6434   1.9329   0.9548
  0.7286   1.7963   0.9208
  2.1710   2.6534  -0.8731
  2.0835   2.7737  -0.8874
  1.9689   2.8701  -0.8915
  1.8341   2.9351  -0.8844
  1.3201   1.3497   0.8976
  1.4685   1.2994   0.9296
  1.6291   1.2752   0.9631
  1.7940   1.2903   0.9866
  1.9480   1.3531   0.9896
  2.0754   1.4596   0.9696
  2.1686   1.5940   0.9346
  2.2301   1.7398   0.8961
  2.2666   1.8866   0.8632
  2.2848   2.0304   0.8411
  2.4004   2.1714   0.7385
  2.3945   2.3156   0.7433
  2.3778   2.4619   0.7589
  2.3448   2.6108   0.7821
  2.2882   2.7580   0.8077
  2.2011   2.8934   0.8282
  2.0817   3.0030   0.8359
  1.9366   3.0753   0.8276
  1.7790   3.1083   0.8069
  1.6215   3.1090   0.7813
  1.4708   3.0872   0.7582
  1.3281   3.0513   0.7429
  1.1911   3.0062   0.7386
  1.0561   2.9536   0.7472
  0.9199   2.8914   0.7689
  0.7802   2.8159   0.8040
  0.6390   2.7208   0.8502
  0.5050   2.5987   0.9017
  0.3978   2.4450   0.9457
  0.3462   2.2652   0.9640
  0.3667   2.0793   0.9470
  0.4458   1.9097   0.9048
  0.5557   1.7658   0.8561
  2.3198   2.6850  -0.7949
  2.2486   2.8279  -0.8189
  2.1451   2.9521  -0.8338
  2.0117   3.0445  -0.8340
  1.8584   3.0962  -0.8182
  1.6997   3.1119  -0.7940
  1.4659   1.1354   0.8578
  1.6397   1.0839   0.9063
  1.8266   1.0706   0.9481
  2.0072   1.1187   0.9640
  2.1563   1.2318   0.9445
  2.2613   1.3868   0.9000
  2.3277   1.5552   0.8486
  2.3668   1.7205   0.8027
  2.3882   1.8775   0.7680
  2.3986   2.0267   0.7467
  2.5000   2.1714   0.6298
  2.4990   2.3173   0.6359
  2.4931   2.4679   0.6531
  2.4774   2.6260   0.6796
  2.4439   2.7909   0.7124
  2.3821   2.9549   0.7451
  2.2813   3.1010   0.7675
  2.1395   3.2067   0.7697
  1.9703   3.2600   0.7506
  1.7943   3.2676   0.7190
  1.6259   3.2454   0.6857
  1.4698   3.2069   0.6576
  1.3250   3.1606   0.6384
  1.1870   3.1115   0.6303
  1.0512   3.0593   0.6336
  0.9118   3.0043   0.6499
  0.7640   2.9428   0.6800
  0.6034   2.8697   0.7251
  0.4271   2.7779   0.7864
  0.2388   2.6568   0.8621
  0.0673   2.4923   0.9365
 -0.0141   2.2828   0.9684
  0.0451   2.0644   0.9307
  0.1936   1.8787   0.8544
  0.3592   1.7322   0.7803
  0.5134   1.6134   0.7236
  2.4171   2.8736  -0.7291
  2.3367   3.0314  -0.7580
  2.2147   3.1597  -0.7712
  2.0568   3.2395  -0.7621
  1.8819   3.2682  -0.7354
  1.3032   1.0645   0.7144
  1.4635   0.9618   0.7682
  1.6523   0.8572   0.8391
  1.8733   0.7729   0.9174
  2.1032   0.7701   0.9663
  2.2856   0.8969   0.9476
  2.3923   1.1085   0.8776
  2.4467   1.3301   0.8002
  2.4745   1.5318   0.7357
  2.4886   1.7116   0.6875
  2.4956   1.8742   0.6547
  2.4987   2.0256   0.6357
  2.5843   2.1714   0.5066
  2.5883   2.3200   0.5133
  2.5931   2.4756   0.5304
  2.5954   2.6439   0.5580
  2.5891   2.8291   0.5956
  2.5629   3.0299   0.6401
  2.4973   3.2310   0.6822
  2.3681   3.3903   0.7021
  2.1784   3.4659   0.6861
  1.9670   3.4637   0.6453
  1.7673   3.4208   0.6005
  1.5892   3.3626   0.5618
  1.4304   3.3016   0.5331
  1.2852   3.2424   0.5147
  1.1470   3.1863   0.5068
  1.0093   3.1334   0.5098
  0.8655   3.0812   0.5240
  0.7079   3.0278   0.5514
  0.5261   2.9700   0.5954
  0.3012   2.9052   0.6645
 -0.0133   2.8321   0.7803
 -0.4273   2.7136   0.9456
 -0.7004   2.4749   1.0488
 -0.7279   2.1714   1.0520
 -0.4540   1.9018   0.9318
 -0.0346   1.7393   0.7537
  0.2451   1.6230   0.6477
  0.4426   1.5237   0.5866
  2.5629   3.0299  -0.6401
  0.8701   1.2681   0.5203
  1.9670   3.4637  -0.6453
  1.2563   0.9618   0.5814
  1.4150   0.8162   0.6392
  1.6147   0.6066   0.7381
  1.9015   0.2762   0.9109
  2.2517   0.0781   1.0454
  2.5383   0.1824   1.0542
  2.6873   0.5004   0.9625
  2.6658   0.9314   0.7984
  2.6201   1.2664   0.6748
  2.6004   1.5069   0.6018
  2.5909   1.7010   0.5557
  2.5853   1.8695   0.5266
  2.5831   2.0236   0.5108
  2.6508   2.1714   0.3714
  2.6592   2.3230   0.3774
  2.6742   2.4840   0.3924
  2.6949   2.6632   0.4175
  2.7211   2.8720   0.4553
  2.7510   3.1254   0.5092
  2.7619   3.4257   0.5763
  2.6695   3.6855   0.6201
  2.4508   3.8049   0.6129
  2.1652   3.7589   0.5583
  1.9001   3.6359   0.4926
  1.6859   3.5248   0.4435
  1.5077   3.4320   0.4096
  1.3521   3.3535   0.3874
  1.2091   3.2858   0.3749
  1.0704   3.2271   0.3713
  0.9287   3.1743   0.3762
  0.7754   3.1258   0.3908
  0.5987   3.0805   0.4177
  0.3751   3.0405   0.4638
  0.0213   3.0296   0.5577
 -0.8091   3.1311   0.8148
 -1.3558   2.9387   0.9632
 -1.5323   2.5717   0.9963
 -1.6113   2.1714   1.0134
 -1.5851   1.7643   1.0136
 -0.9541   1.5118   0.8281
  0.3123   1.4813   0.4485
  0.6608   1.3245   0.3892
  1.9001   3.6359  -0.4926
  1.6858   3.5244  -0.4434
  1.5077   3.4318  -0.4095
  1.8894  -0.7279   0.9502
  2.3183  -0.8537   1.0176
  2.6964  -0.6984   1.0093
  3.0318  -0.4683   0.9904
  3.2759  -0.1329   0.9438
  3.0841   0.5950   0.7244
  2.7854   1.1910   0.5233
  2.7028   1.4814   0.4484
  2.6707   1.6897   0.4090
  2.6549   1.8640   0.3859
  2.6490   2.0212   0.3740
  2.6962   2.1714   0.2267
  2.7085   2.3231   0.2309
  2.7312   2.4856   0.2410
  2.7670   2.6701   0.2584
  2.8240   2.8951   0.2866
  2.9268   3.2025   0.3346
  3.0252   3.5965   0.3971
  2.9543   3.9201   0.4329
  2.7375   4.1093   0.4378
  2.4296   4.1306   0.4130
  2.0855   3.9497   0.3567
  1.8025   3.7166   0.3001
  1.5954   3.5659   0.2665
  1.4267   3.4584   0.2460
  1.2782   3.3743   0.2336
  1.1390   3.3060   0.2276
  1.0012   3.2478   0.2269
  0.8560   3.1984   0.2320
  0.6933   3.1559   0.2437
  4.1620  -0.3211  -0.6946
  0.2102   3.1142   0.3059
 -1.4900   3.8194   0.6526
 -1.9013   3.5211   0.6994
 -1.9895   3.0694   0.6888
 -2.1406   2.1714   0.6960
 -2.3015   1.6902   0.7324
 -1.6640  -0.8069   0.8300
  1.8025   3.7170  -0.3001
  2.2508  -1.7242   0.7565
  2.6496  -1.3429   0.7049
  3.4340  -0.8639   0.6858
  3.8334  -0.6399   0.6960
  4.1609  -0.3201   0.6943
  2.7247   1.6896   0.2497
  2.7019   1.8648   0.2352
  2.6940   2.0216   0.2281
  2.7192   2.1714   0.0762
  2.7340   2.3264   0.0778
  2.7621   2.4935   0.0815
  2.8088   2.6866   0.0880
  2.8912   2.9320   0.0993
  3.0572   3.2972   0.1205
  3.1674   3.7300   0.1432
  3.0731   4.0637   0.1545
  2.8368   4.2658   0.1561
  2.5114   4.3044   0.1483
  2.1434   4.1280   0.1294
  1.8208   3.8130   0.1051
  1.5987   3.6183   0.0912
  1.4245   3.4936   0.0834
  1.2731   3.4013   0.0788
  1.1318   3.3282   0.0765
  0.9915   3.2685   0.0763
  0.8427   3.2193   0.0781
  0.6747   3.1784   0.0822
  0.4656   3.1501   0.0899
 -1.8985   4.6462   0.2649
 -2.4143   4.3276   0.2816
 -2.4132   3.7238   0.2653
 -2.2947   3.1477   0.2470
 -2.3886   2.1714   0.2451
 -2.6886   1.6413   0.2661
 -1.2854   0.6359   0.2005
 -1.3512  -0.5132   0.2467
 -0.1891  -1.4343   0.2507
  0.3495  -1.3930   0.2358
  0.8777  -1.1311   0.2115
  1.3407  -0.4831   0.1673
  1.9293  -4.5297   0.4224
  2.7333  -1.6007   0.2495
  3.5836  -1.0996   0.2437
  4.1160  -0.9815   0.2575
  4.7366  -0.8607   0.2787
  5.0644  -0.4127   0.2766
 -2.4144   4.3277  -0.2816
  2.7265   1.8585   0.0792
  2.7169   2.0187   0.0767
  2.7192   2.1714  -0.0762
  2.7340   2.3264  -0.0778
  2.7621   2.4935  -0.0815
  2.8088   2.6866  -0.0880
  2.8912   2.9320  -0.0993
  3.0572   3.2972  -0.1205
  3.1674   3.7300  -0.1432
  3.0731   4.0637  -0.1545
  2.8368   4.2658  -0.1560
  2.5114   4.3044  -0.1483
  2.1434   4.1280  -0.1294
  1.8208   3.8130  -0.1051
  1.5987   3.6183  -0.0912
  1.4245   3.4936  -0.0833
  1.2731   3.4013  -0.0788
  1.1318   3.3282  -0.0765
  0.9915   3.2685  -0.0763
  0.8427   3.2193  -0.0781
  0.6747   3.1784  -0.0822
  0.4656   3.1501  -0.0899
 -1.8985   4.6462  -0.2649
 -2.4143   4.3276  -0.2816
 -2.4132   3.7238  -0.2653
 -2.2947   3.1477  -0.2470
 -2.3886   2.1714  -0.2451
 -2.6886   1.6413  -0.2661
 -1.2854   0.6359  -0.2005
 -1.3512  -0.5132  -0.2467
 -0.1891  -1.4343  -0.2507
  0.3495  -1.3930  -0.2358
  0.8777  -1.1311  -0.2115
  1.3407  -0.4830  -0.1673
  1.9293  -4.5297  -0.4224
  2.7333  -1.6007  -0.2495
  3.5836  -1.0996  -0.2437
  4.1160  -0.9815  -0.2574
  4.7366  -0.8607  -0.2787
  5.0644  -0.4127  -0.2766
 -2.4144   4.3277   0.2816
  2.7265   1.8585  -0.0792
  2.7169   2.0187  -0.0767
  2.6962   2.1714  -0.2267
  2.7085   2.3231  -0.2309
  2.7312   2.4856  -0.2410
  2.7670   2.6701  -0.2584
  2.8240   2.8951  -0.2865
  2.9268   3.2025  -0.3346
  3.0252   3.5965  -0.3971
  2.9543   3.9201  -0.4329
  2.7375   4.1093  -0.4378
  2.4296   4.1306  -0.4130
  2.0855   3.9497  -0.3567
  1.8025   3.7166  -0.3001
  1.5954   3.5659  -0.2665
  1.4267   3.4584  -0.2460
  1.2782   3.3743  -0.2336
  1.1390   3.3060  -0.2276
  1.0012   3.2478  -0.2269
  0.8560   3.1984  -0.2320
  0.6933   3.1559  -0.2437
  4.1620  -0.3211   0.6946
  0.2102   3.1142  -0.3059
 -1.4901   3.8195  -0.6526
 -1.9013   3.5212  -0.6994
 -1.9895   3.0694  -0.6888
 -2.1406   2.1714  -0.6959
 -2.3015   1.6902  -0.7324
 -1.6640  -0.8069  -0.8300
  1.8025   3.7170   0.3002
  2.2508  -1.7242  -0.7565
  2.6496  -1.3429  -0.7049
  3.4340  -0.8639  -0.6858
  3.8335  -0.6399  -0.6960
  4.1609  -0.3201  -0.6943
  2.7247   1.6896  -0.2497
  2.7019   1.8648  -0.2352
  2.6940   2.0216  -0.2281
  2.6508   2.1714  -0.3714
  2.6592   2.3230  -0.3774
  2.6742   2.4840  -0.3924
  2.6949   2.6632  -0.4175
  2.7211   2.8720  -0.4553
  2.7509   3.1254  -0.5092
  2.7619   3.4257  -0.5763
  2.6695   3.6855  -0.6201
  2.4508   3.8049  -0.6128
  2.1652   3.7589  -0.5583
  1.9001   3.6359  -0.4926
  1.6859   3.5248  -0.4435
  1.5077   3.4320  -0.4096
  1.3521   3.3535  -0.3874
  1.2091   3.2858  -0.3749
  1.0704   3.2271  -0.3713
  0.9287   3.1743  -0.3762
  0.7754   3.1258  -0.3908
  0.5987   3.0805  -0.4177
  0.3751   3.0405  -0.4638
  0.0213   3.0296  -0.5577
 -0.8092   3.1311  -0.8148
 -1.3558   2.9387  -0.9632
 -1.5323   2.5717  -0.9963
 -1.6113   2.1714  -1.0134
 -1.5852   1.7643  -1.0136
 -0.9543   1.5117  -0.8282
  0.3123   1.4813  -0.4485
  0.6608   1.3245  -0.3891
  1.9001   3.6359   0.4926
  1.6858   3.5244   0.4434
  1.5077   3.4318   0.4095
  1.8894  -0.7280  -0.9502
  2.3183  -0.8537  -1.0176
  2.6964  -0.6984  -1.0093
  3.0318  -0.4684  -0.9904
  3.2759  -0.1330  -0.9438
  3.0842   0.5950  -0.7244
  2.7854   1.1910  -0.5233
  2.7028   1.4814  -0.4484
  2.6707   1.6897  -0.4090
  2.6549   1.8640  -0.3859
  2.6490   2.0212  -0.3740
  2.5843   2.1714  -0.5066
  2.5883   2.3200  -0.5133
  2.5931   2.4756  -0.5304
  2.5954   2.6439  -0.5580
  2.5891   2.8291  -0.5956
  2.5629   3.0299  -0.6401
  2.4973   3.2310  -0.6822
  2.3681   3.3903  -0.7021
  2.1784   3.4659  -0.6860
  1.9669   3.4637  -0.6453
  1.7673   3.4208  -0.6004
  1.5892   3.3626  -0.5618
  1.4304   3.3016  -0.5331
  1.2852   3.2424  -0.5147
  1.1470   3.1863  -0.5068
  1.0093   3.1334  -0.5098
  0.8655   3.0812  -0.5240
  0.7079   3.0278  -0.5514
  0.5261   2.9700  -0.5954
  0.3011   2.9052  -0.6645
 -0.0133   2.8321  -0.7803
 -0.4274   2.7136  -0.9456
 -0.7004   2.4749  -1.0488
 -0.7280   2.1714  -1.0520
 -0.4541   1.9018  -0.9318
 -0.0347   1.7393  -0.7537
  0.2451   1.6230  -0.6477
  0.4426   1.5237  -0.5866
  2.5629   3.0299   0.6401
  2.4975   3.2313   0.6824
  0.8701   1.2681  -0.5203
  1.9670   3.4637   0.6453
  1.2563   0.9618  -0.5814
  1.4150   0.8162  -0.6392
  1.6147   0.6065  -0.7381
  1.9015   0.2761  -0.9109
  2.2517   0.0781  -1.0454
  2.5384   0.1823  -1.0542
  2.6873   0.5003  -0.9625
  2.6658   0.9314  -0.7984
  2.6201   1.2664  -0.6748
  2.6005   1.5069  -0.6018
  2.5909   1.7010  -0.5557
  2.5853   1.8695  -0.5266
  2.5831   2.0236  -0.5108
  2.5000   2.1714  -0.6297
  2.4990   2.3173  -0.6359
  2.4931   2.4679  -0.6531
  2.4774   2.6260  -0.6796
  2.4439   2.7908  -0.7124
  2.3821   2.9549  -0.7451
  2.2813   3.1010  -0.7675
  2.1395   3.2067  -0.7697
  1.9703   3.2600  -0.7506
  1.7943   3.2676  -0.7190
  1.6259   3.2454  -0.6856
  1.4698   3.2069  -0.6576
  1.3250   3.1606  -0.6384
  1.1870   3.1115  -0.6303
  1.0512   3.0593  -0.6335
  0.9118   3.0043  -0.6499
  0.7640   2.9428  -0.6800
  0.6034   2.8697  -0.7251
  0.4271   2.7779  -0.7864
  0.2388   2.6568  -0.8621
  0.0672   2.4923  -0.9365
 -0.0142   2.2828  -0.9684
  0.0451   2.0644  -0.9307
  0.1936   1.8787  -0.8544
  0.3592   1.7322  -0.7803
  0.5134   1.6134  -0.7236
  2.4171   2.8736   0.7291
  2.3367   3.0314   0.7580
  2.2147   3.1597   0.7712
  2.0568   3.2395   0.7621
  1.8819   3.2683   0.7355
  1.3032   1.0645  -0.7144
  1.4635   0.9618  -0.7682
  1.6523   0.8572  -0.8391
  1.8733   0.7729  -0.9174
  2.1032   0.7701  -0.9663
  2.2856   0.8968  -0.9476
  2.3923   1.1085  -0.8776
  2.4467   1.3301  -0.8001
  2.4745   1.5318  -0.7357
  2.4886   1.7116  -0.6875
  2.4956   1.8742  -0.6547
  2.4987   2.0256  -0.6357
  2.4004   2.1714  -0.7385
  2.3945   2.3156  -0.7432
  2.3778   2.4619  -0.7589
  2.3448   2.6108  -0.7821
  2.2882   2.7580  -0.8077
  2.2011   2.8934  -0.8281
  2.0817   3.0030  -0.8359
  1.9366   3.0753  -0.8276
  1.7790   3.1083  -0.8069
  1.6215   3.1090  -0.7813
  1.4708   3.0872  -0.7582
  1.3281   3.0513  -0.7429
  1.1911   3.0062  -0.7385
  1.0561   2.9536  -0.7472
  0.9199   2.8914  -0.7689
  0.7802   2.8159  -0.8040
  0.6390   2.7208  -0.8502
  0.5050   2.5987  -0.9017
  0.3978   2.4450  -0.9456
  0.3462   2.2652  -0.9640
  0.3666   2.0793  -0.9470
  0.4458   1.9097  -0.9048
  0.5557   1.7658  -0.8561
  2.3198   2.6850   0.7949
  2.2486   2.8279   0.8189
  2.1451   2.9521   0.8338
  2.0117   3.0445   0.8340
  1.8584   3.0962   0.8182
  1.6997   3.1119   0.7940
  1.4659   1.1354  -0.8578
  1.6397   1.0838  -0.9063
  1.8266   1.0706  -0.9481
  2.0072   1.1187  -0.9640
  2.1563   1.2318  -0.9445
  2.2613   1.3868  -0.9000
  2.3277   1.5552  -0.8486
  2.3668   1.7205  -0.8027
  2.3882   1.8775  -0.7679
  2.3986   2.0267  -0.7467
  2.2885   2.1714  -0.8315
  2.2783   2.3113  -0.8340
  2.2518   2.4507  -0.8464
  2.2043   2.5876  -0.8641
  2.1308   2.7158  -0.8811
  2.0293   2.8256  -0.8909
  1.9035   2.9069  -0.8894
  1.7622   2.9548  -0.8771
  1.6160   2.9711  -0.8593
  1.4722   2.9617  -0.8424
  1.3338   2.9334  -0.8323
  1.2004   2.8905  -0.8327
  1.0702   2.8342  -0.8457
  0.9425   2.7626  -0.8709
  0.8195   2.6715  -0.9059
  0.7086   2.5563  -0.9445
  0.6236   2.4154  -0.9767
  0.5807   2.2549  -0.9911
  0.5891   2.0888  -0.9821
  0.6434   1.9329  -0.9548
  0.7286   1.7963  -0.9208
  2.1710   2.6534   0.8731
  2.0835   2.7737   0.8874
  1.9689   2.8701   0.8915
  1.8341   2.9351   0.8844
  1.3201   1.3497  -0.8976
  1.4685   1.2994  -0.9296
  1.6291   1.2752  -0.9631
  1.7940   1.2903  -0.9866
  1.9480   1.3531  -0.9896
  2.0754   1.4596  -0.9696
  2.1686   1.5940  -0.9345
  2.2301   1.7398  -0.8961
  2.2666   1.8866  -0.8632
  2.2848   2.0304  -0.8410
  2.1674   2.1714  -0.9080
  2.1531   2.3086  -0.9082
  2.1162   2.4424  -0.9169
  2.0535   2.5680  -0.9286
  1.9634   2.6775  -0.9373
  1.8485   2.7618  -0.9382
  1.7167   2.8146  -0.9308
  1.5775   2.8356  -0.9192
  1.4386   2.8286  -0.9095
  1.3040   2.7983  -0.9072
  1.1750   2.7477  -0.9158
  1.0527   2.6767  -0.9358
  0.9411   2.5831  -0.9640
  0.8484   2.4650  -0.9933
  0.7869   2.3247  -1.0143
  0.7673   2.1714  -1.0190
  0.7922   2.0194  -1.0068
  0.8542   1.8805  -0.9846
  0.9421   1.7605  -0.9622
  1.0466   1.6593  -0.9485
  1.1636   1.5755  -0.9471
  1.2925   1.5091  -0.9585
  1.4333   1.4634  -0.9799
  1.5838   1.4470  -1.0026
  1.7362   1.4682  -1.0177
  1.8771   1.5317  -1.0168
  1.9932   1.6322  -0.9987
  2.0780   1.7571  -0.9702
  2.1323   1.8933  -0.9411
  2.1608   2.0326  -0.9190
  2.0400   2.1714  -0.9683
  2.0222   2.3035  -0.9662
  1.9753   2.4285  -0.9707
  1.8990   2.5389  -0.9764
  1.7958   2.6255  -0.9782
  1.6733   2.6811  -0.9747
  1.5411   2.7030  -0.9688
  1.4082   2.6931  -0.9659
  1.2804   2.6545  -0.9710
  1.1622   2.5890  -0.9858
  1.0597   2.4970  -1.0074
  0.9819   2.3796  -1.0287
  0.9397   2.2432  -1.0415
  0.9400   2.0997  -1.0408
  0.9815   1.9631  -1.0294
  1.0561   1.8433  -1.0155
  1.1548   1.7448  -1.0071
  1.2715   1.6696  -1.0089
  1.4026   1.6207  -1.0198
  1.5434   1.6042  -1.0339
  1.6848   1.6264  -1.0425
  1.8137   1.6893  -1.0387
  1.9174   1.7867  -1.0223
  1.9894   1.9066  -0.9999
  2.0295   2.0375  -0.9799
  1.9089   2.1714  -1.0133
  1.8856   2.3012  -1.0092
  1.8233   2.4171  -1.0102
  1.7267   2.5066  -1.0112
  1.6059   2.5591  -1.0099
  1.4747   2.5697  -1.0094
  1.3463   2.5394  -1.0147
  1.2320   2.4709  -1.0280
  1.1438   2.3684  -1.0450
  1.0947   2.2404  -1.0576
  1.0937   2.1024  -1.0600
  1.1406   1.9728  -1.0543
  1.2265   1.8660  -1.0487
  1.3408   1.7910  -1.0493
  1.4732   1.7550  -1.0555
  1.6107   1.7645  -1.0603
  1.7364   1.8214  -1.0561
  1.8333   1.9180  -1.0422
  1.8916   2.0396  -1.0253
  1.7759   2.1714  -1.0446
  1.7440   2.2955  -1.0393
  1.6592   2.3909  -1.0384
  1.5399   2.4364  -1.0394
  1.4126   2.4222  -1.0447
  1.3047   2.3512  -1.0560
  1.2415   2.2371  -1.0678
  1.2403   2.1055  -1.0726
  1.3017   1.9890  -1.0716
  1.4101   1.9142  -1.0717
  1.5409   1.8981  -1.0726
  1.6634   1.9458  -1.0677
  1.7477   2.0455  -1.0559
  1.5077   2.1714  -1.0741
 -1.1267   2.3913   1.0741
 -0.9910   2.3913   1.0748
 -1.0428   2.4965   1.0656
 -1.1565   2.5218   1.0600
 -1.2476   2.4495   1.0620
 -1.2486   2.3326   1.0706
 -1.1570   2.2586   1.0777
 -1.0418   2.2847   1.0788
 -0.8522   2.3913   1.0691
 -0.8862   2.5175   1.0581
 -0.9742   2.6123   1.0461
 -1.0946   2.6563   1.0398
 -1.2213   2.6406   1.0384
 -1.3264   2.5682   1.0390
 -1.3868   2.4554   1.0433
 -1.3895   2.3265   1.0539
 -1.3317   2.2098   1.0662
 -1.2244   2.1338   1.0724
 -1.0936   2.1181   1.0719
 -0.9705   2.1649   1.0715
 -0.8829   2.2633   1.0726
 -0.7080   2.3913   1.0576
 -0.7354   2.5256   1.0450
 -0.8056   2.6413   1.0279
 -0.9070   2.7276   1.0147
 -1.0286   2.7787   1.0094
 -1.1598   2.7898   1.0099
 -1.2876   2.7579   1.0112
 -1.3976   2.6856   1.0102
 -1.4782   2.5815   1.0092
 -1.5225   2.4573   1.0133
 -1.5272   2.3245   1.0253
 -1.4897   2.1949   1.0423
 -1.4100   2.0836   1.0562
 -1.2954   2.0068   1.0603
 -1.1613   1.9748   1.0555
 -1.0248   1.9886   1.0493
 -0.8996   2.0437   1.0487
 -0.7973   2.1349   1.0543
 -0.7298   2.2550   1.0600
 -0.5549   2.3913   1.0402
 -0.5806   2.5315   1.0256
 -0.6432   2.6571   1.0036
 -0.7329   2.7611   0.9828
 -0.8411   2.8413   0.9695
 -0.9627   2.8963   0.9659
 -1.0933   2.9233   0.9697
 -1.2272   2.9181   0.9756
 -1.3557   2.8779   0.9783
 -1.4686   2.8045   0.9756
 -1.5580   2.7046   0.9697
 -1.6205   2.5868   0.9659
 -1.6555   2.4581   0.9695
 -1.6627   2.3236   0.9827
 -1.6397   2.1882   1.0036
 -1.5829   2.0599   1.0256
 -1.4913   1.9506   1.0402
 -1.3706   1.8730   1.0418
 -1.2330   1.8341   1.0318
 -1.0916   1.8330   1.0176
 -0.9555   1.8643   1.0079
 -0.8298   1.9235   1.0079
 -0.7190   2.0084   1.0175
 -0.6297   2.1180   1.0317
 -0.5720   2.2489   1.0418
 -0.3880   2.3913   1.0167
 -0.4170   2.5421   0.9986
 -0.4828   2.6780   0.9702
 -0.5736   2.7932   0.9411
 -0.6800   2.8875   0.9190
 -0.7969   2.9626   0.9080
 -0.9228   3.0189   0.9082
 -1.0571   3.0538   0.9169
 -1.1973   3.0623   0.9286
 -1.3372   3.0389   0.9373
 -1.4676   2.9816   0.9382
 -1.5793   2.8939   0.9308
 -1.6670   2.7838   0.9192
 -1.7304   2.6600   0.9095
 -1.7715   2.5283   0.9072
 -1.7921   2.3913   0.9158
 -1.7918   2.2499   0.9358
 -1.7666   2.1064   0.9640
 -1.7106   1.9671   0.9934
 -1.6199   1.8436   1.0143
 -1.4969   1.7501   1.0190
 -1.3528   1.6956   1.0068
 -1.2015   1.6798   0.9846
 -1.0537   1.6960   0.9622
 -0.9138   1.7359   0.9485
 -0.7827   1.7954   0.9471
 -0.6607   1.8738   0.9585
 -0.5508   1.9728   0.9799
 -0.4613   2.0950   1.0026
 -0.4035   2.2376   1.0177
 -0.1992   2.3913   0.9877
 -0.2356   2.5530   0.9644
 -0.3108   2.6975   0.9281
 -0.4092   2.8200   0.8900
 -0.5195   2.9218   0.8587
 -0.6358   3.0069   0.8386
 -0.7569   3.0785   0.8311
 -0.8843   3.1375   0.8355
 -1.0197   3.1814   0.8491
 -1.1633   3.2048   0.8672
 -1.3113   3.2001   0.8834
 -1.4558   3.1611   0.8915
 -1.5861   3.0872   0.8880
 -1.6942   2.9848   0.8744
 -1.7772   2.8639   0.8562
 -1.8376   2.7336   0.8401
 -1.8795   2.5990   0.8316
 -1.9068   2.4615   0.8340
 -1.9209   2.3198   0.8491
 -1.9199   2.1724   0.8762
 -1.8986   2.0196   0.9123
 -1.8490   1.8666   0.9506
 -1.7631   1.7257   0.9806
 -1.6395   1.6144   0.9912
 -1.4879   1.5463   0.9786
 -1.3251   1.5222   0.9493
 -1.1653   1.5327   0.9153
 -1.2372   3.2066  -0.8761
 -1.3846   3.1850  -0.8887
 -1.5234   3.1284  -0.8913
 -1.6434   3.0391  -0.8823
 -0.4884   1.8336   0.9026
 -0.3725   1.9406   0.9356
 -0.2757   2.0719   0.9680
 -0.2132   2.2255   0.9887
  0.0318   2.3913   0.9584
 -0.0241   2.5705   0.9242
 -0.1238   2.7261   0.8747
 -0.2443   2.8544   0.8244
 -0.3694   2.9604   0.7837
 -0.4940   3.0500   0.7556
 -0.6180   3.1283   0.7408
 -0.7436   3.1987   0.7394
 -0.8746   3.2620   0.7499
 -1.0146   3.3151   0.7698
 -1.1654   3.3516   0.7950
 -1.3248   3.3614   0.8191
 -1.4842   3.3339   0.8340
 -1.6306   3.2640   0.8337
 -1.7524   3.1576   0.8184
 -1.8453   3.0279   0.7942
 -1.9124   2.8881   0.7690
 -1.9601   2.7463   0.7493
 -1.9943   2.6051   0.7392
 -2.0197   2.4634   0.7411
 -2.0381   2.3177   0.7564
 -2.0480   2.1642   0.7849
 -2.0454   1.9999   0.8260
 -2.0222   1.8250   0.8765
 -1.9644   1.6492   0.9258
 -1.8600   1.4932   0.9591
 -1.7068   1.3865   0.9598
 -1.5245   1.3426   0.9279
 -1.3396   1.3488   0.8802
 -1.1673   1.3842   0.8338
 -1.2444   3.3605  -0.8077
 -1.4052   3.3526  -0.8280
 -1.5598   3.3039  -0.8357
 -1.6949   3.2145  -0.8275
 -1.8023   3.0946  -0.8067
 -0.3196   1.7847   0.8353
